ID;Name;Träger;Ort;Kreis;Adresse;Telefon;E-Mail;Website;Geschäftsführung;GF-Quelle;Einrichtungsleitung;EL-Quelle;Facebook;Instagram;LinkedIn;YouTube;Social Media (alle);Newsletter;Qualität;Quellen/Hinweise
15199;INTEGRA Seniorenpflegezentrum Menden;INTEGRA Seniorenpflegezentrum Hamburg-Barmbek GmbH;Menden;Märkischer Kreis;Am Wasserrad 27, 58706 Menden;02373/1740-0;menden@integra-sw.de;https://www.integra-seniorenimmobilien.de;Momme Bialas;websearch-impressum:https://www.integra-seniorenimmobilien.de/impressum;Miriam Manns;api:ansprechpartner;https://facebook.com/INTEGRASeniorenpflegezentrum;;;;facebook: https://facebook.com/INTEGRASeniorenpflegezentrum;;complete;tel:api | mail:api | addr:api
8446;Jochen-Klepper-Haus;Evangelische Perthes-Stiftung;Menden;Märkischer Kreis;Veilchenweg 26, 58708 Menden;02373-96910;jkh-menden@perthes-stiftung.de;https://www.perthes-stiftung.de;Pastor Dr. Jens Beckmann, Michael Wermker;impressum:https://www.perthes-stiftung.de/impressum/;Birgit Frerkes;api:ansprechpartner;https://facebook.com/perthesstiftung;;https://de.linkedin.com/company/evangelische-perthes-stiftung;;facebook: https://facebook.com/perthesstiftung | linkedin: https://de.linkedin.com/company/evangelische-perthes-stiftung | xing: https://xing.com/pages/evangelische-perthes-stiftung-e-v;;complete;tel:api | mail:api | addr:api
16596;Seniorenresidenz Menden GmbH;Rehermann & Partner für Senioren GmbH;Menden;Märkischer Kreis;Kolpingstrasse 15-17, 58706 Menden;02373176810;gf@rehermannpartner.de;https://www.rehermannpartner.de;Hubert Rehermann;impressum:https://rehermannpartner.de/impressum-2/;Hubert Rehermann;api:ansprechpartner;;;;;;;complete;tel:api | mail:api | addr:api
36782;Seniorenzentrum Im Biebertal;;Menden (Sauerland);Märkischer Kreis;Zum Eisenwerk 15, 58710 Menden (Sauerland);;;;Nicht ermittelt;none;Keine verlässlichen Informationen gefunden;web(mistral);;;;;;;partial;addr:api
2747;Seniorenhaus Marienhof;SeMa Verwaltungs-GmbH;Merzenich;Kreis Düren;Burgstraße 12, 52399 Merzenich;02421/20900;info@seniorenhaus-marienhof.de;https://www.seniorenhaus-marienhof.de;Eyk Hinrichs, Bürozentrum Herrenwyk;websearch-impressum:https://www.seniorenhaus-hinrichs.de/impressum;Frau Silke Laufenberg;api:ansprechpartner;;;;;;;complete;tel:api | mail:api | addr:api
1509;"Altenzentrum ""Lindenhof""";Alloheim Senioren-Residenzen SE;Meschede;Hochsauerlandkreis;Arnsberger Str. 24-26, 59872 Meschede;0291/9550;meschede@alloheim.de;https://www.alloheim.de/residenz/altenzentrum-lindenhof-meschede/;Dr. Steffen Hehner, Carolin Behrendt, Petra Groth, Dr. Christian Mayer, Christoph Mosler, Thomas Rietz, Philipp Schuh;impressum:https://www.alloheim.de/impressum;Frau Andrea van der Lugt;api:ansprechpartner;https://facebook.com/AlloheimSE;;https://de.linkedin.com/company/alloheim-senioren-residenzen-se;;facebook: https://facebook.com/AlloheimSE | linkedin: https://de.linkedin.com/company/alloheim-senioren-residenzen-se | xing: https://xing.com/pages/alloheimsenioren-residenzense;;complete;tel:api | mail:api | addr:api
1543;DRK-Seniorenzentrum Bernhard-Salzmann-Haus;DRK Soziale Dienste Meschede gGmbH;Meschede;Hochsauerlandkreis;Hünenburgstr. 92, 59872 Meschede;0291 292-271;bettina.westerkamp@drk-meschede.de;https://www.drk-meschede-sozial.de;Hasan Sürgit, Luis Murillo;impressum:https://www.drk-meschede-sozial.de/footer-menue-deutsch/service/impressum.html;Frau Bettina Westerkamp;api:ansprechpartner;https://facebook.com/drk.sozialedienste.meschede;;;;facebook: https://facebook.com/drk.sozialedienste.meschede;;complete;tel:api | mail:api | addr:api
10282;Haus Velay Meschede;Korian Deutschland GmbH;Meschede;Hochsauerlandkreis;Velaystrasse 4, 59872 Meschede;0291/ 952 7090-0;velay@korian.de;https://www.korian.de;Christian Gharieb, Vincent Savajols;impressum:https://www.korian.de/impressum/;Christian Vollmer;api:ansprechpartner;https://facebook.com/Korian.de;;https://de.linkedin.com/company/korian-deutschland;https://youtube.com/channel/UCQyaSvvezAz95aQNU1MjcMQ;facebook: https://facebook.com/Korian.de | linkedin: https://de.linkedin.com/company/korian-deutschland | youtube: https://youtube.com/channel/UCQyaSvvezAz95aQNU1MjcMQ | xing: https://xing.com/pages/korian;;complete;tel:api | mail:api | addr:api
456;Seniorenzentrum Blickpunkt Meschede;;Meschede;Hochsauerlandkreis;Nördeltstr. 33, 59872 Meschede;0291/29900;s.koch@blickpunkt-meschede.de;https://www.szbm.de;Nicht ermittelt;none;Frau Silvia Koch;api:ansprechpartner;;;;;;;complete;tel:api | mail:api | addr:api
2730;Seniorenzentrum St. Elisabeth;Caritasverband Meschede e. V;Meschede;Hochsauerlandkreis;Steinstr. 11, 59872 Meschede;0291/54900;i.langer@caritas-meschede.de;https://www.caritas-meschede.de;Marion Becker, Dominik Hansmeier;impressum:https://www.caritas-meschede.de/impressum;Frau Iwona Langer;api:ansprechpartner;https://facebook.com/caritasverbandmeschede;;;https://youtube.com/@caritasverbandmeschede8498;facebook: https://facebook.com/caritasverbandmeschede | youtube: https://youtube.com/@caritasverbandmeschede8498 | tiktok: https://tiktok.com/@caritas_meschede;;complete;tel:api | mail:api | addr:api
31002;Seniorenzentrum an den Wallgärten GmbH;Aurelia Pflege und Wohnen Verwaltungs GmbH;Metelen;Kreis Steinfurt;Kattenkolk 9, 48629 Metelen;02556- 4047- 650;hellmann@lavida-pflegepartner.de;https://www.lavida-pflegepartner.de;Stephanie Rosenthal-Strepp, Diana Ruhmöller;impressum:https://lavida-pflegepartner.de/impressum/;Sebastian Hellmann;api:ansprechpartner;https://facebook.com/lavida.pflegepartner;;;;facebook: https://facebook.com/lavida.pflegepartner;;complete;tel:api | mail:api | addr:api
1822;St. Ida-Haus;;Metelen;Kreis Steinfurt;Pfarrer-Böckmann-Str. 7, 48629 Metelen;0255698590;petra.brauckmann@caritas-steinfurt.de;https://www.caritas.de/adressen/domus-caritas-ggmbh/seniorenzentrum-st.-ida-haus/48629-metelen/106541;Kollekte Kommunion, Maiandachten Messdiener, Sonntag Orgelkonzert, Ostern Palmsonntag, Pfarrbrief Pfarrbüro;websearch-impressum:https://katholische-kirche-metelen.de/impressum/;Petra Brauckmann;api:ansprechpartner;;;;;;;complete;tel:api | mail:web(mistral) | addr:api
1756;Altenheim Maria-Frieden;;Mettingen;Kreis Steinfurt;Bahnhofstr. 21, 49497 Mettingen;05452/557200;e.reuther@mathias-stiftung.de;https://www.mathias-seniorenhilfe.de/standorte-einrichtungen/maria-frieden-mettingen;Nicht ermittelt;none;Eva Reuther;api:ansprechpartner;;;;;;;complete;tel:api | mail:api | addr:api
1757;Kurzzeitpflege am St. Elisabeth-Krankenhaus;;Mettingen;Kreis Steinfurt;Bahnhofstr. 19, 49497 Mettingen;05452/557300;h.hoehn@mathias-stiftung.de;;Dr. Dirk Albrecht, Jens Egert;websearch-cache:https://contilia.de;Heike Höhn;api:ansprechpartner;;;;;;;complete;tel:api | mail:api | addr:api
32966;Seniorenzentrum l(i)ebenswert Mettingen;MSTV Sander Pflege GmbH;Mettingen;Kreis Steinfurt;Westerkappelner Strasse 58, 49497 Mettingen;02572-960585-55;pflegeberatung@sander-pflege.de;https://www.sander-pflege.de;Gunnar Sander, Silvia Wesselmeier;impressum:sander-pflege.de;Pflegeberatung der Sander Pflege;api:ansprechpartner;https://facebook.com/Sander.Pflege;;;;facebook: https://facebook.com/Sander.Pflege;;complete;tel:api | mail:api | addr:api
2452;Advent-Wohlfahrtswerk Seniorenheim Neandertal gGmbH;;Mettmann;Kreis Mettmann;Talstr. 189, 40822 Mettmann;02104/9870;heimaufnahme@shnt.de;https://www.seniorenheim-neandertal.de/offene-heimplaetze;Marwin Bremkamp;impressum:https://www.seniorenheim-neandertal.de/impressum/;Nicht ermittelt;none;https://facebook.com/awwSHNT;;;;facebook: https://facebook.com/awwSHNT;;complete;tel:api | mail:api | addr:api
2469;Caritas Altenstift  Vinzenz-von-Paul-Haus;Caritasverband für den Kreis Mettmann e.V;Mettmann;Kreis Mettmann;Schumannstraße 2-4, 40822 Mettmann;02104 / 9171-0;einrichtungsleitung-altenstift@caritas-mettmann.de;https://www.caritas-mettmann.de;Nicht ermittelt;none;Frau Veronika Engel;api:ansprechpartner;https://m.facebook.com/people/Caritas-Kreis-Mettmann/100083163047097;;;;facebook: https://m.facebook.com/people/Caritas-Kreis-Mettmann/100083163047097;;complete;tel:api | mail:api | addr:api
541;Kurzzeitpflege / Ev. Krankenhaus Mettmann GmbH;Evangelisches Krankenhaus Mettmann GmbH;Mettmann;Kreis Mettmann;Gartenstr 2, 40822 Mettmann;02104 / 773 345;kzp@evk-mettmann.de;https://evk-mettmann.de;Jessica Llerandi;impressum:https://www.evk-mettmann.de/impressum/;Frau Nicole Förster;api:ansprechpartner;https://facebook.com/evkmettmann;;https://de.linkedin.com/company/evangelisches-krankenhaus-mettmann;;facebook: https://facebook.com/evkmettmann | linkedin: https://de.linkedin.com/company/evangelisches-krankenhaus-mettmann;;complete;tel:api | mail:api | addr:api
7551;Senioren-Park carpe diem Mettmann;;Mettmann;Kreis Mettmann;Seibelstraße 3, 40822 Mettmann;02104/6969-0;mettmann@senioren-park.de;https://www.senioren-park.de;Jan C. Schreiter, Thomas Goetz, Martin Niggehoff, Ewa Woroch;impressum:https://www.senioren-park.de/Impressum#Datenschutz;Nicht ermittelt;none;https://facebook.com/SPcarpediem;;;;facebook: https://facebook.com/SPcarpediem;;complete;tel:api | mail:api | addr:api
20967;St. Elisabeth;Senioren- und Pflegezentrum Haus St. Elisabeth gGmbH;Mettmann;Kreis Mettmann;Düsseldorfer Straße 20, 40822 Mettmann;02104 - 792 284;info@st-elisabeth-mettmann.de;https://www.st-elisabeth-mettmann.de;Stefan Wigge;impressum:https://www.st-elisabeth-mettmann.de/impressum.php;Alexa Ockomm;api:ansprechpartner;https://facebook.com/Haus-St-Elisabeth-Senioren-und-Pflegezentrum-848947558503788;;;;facebook: https://facebook.com/Haus-St-Elisabeth-Senioren-und-Pflegezentrum-848947558503788;;complete;tel:api | mail:api | addr:api
37023;TestTestTest;;Mettmann;Kreis Mettmann;Düsseldorfer Straße 26, 40822 Mettmann;;;;Nicht ermittelt;none;Oliver Oster (nur Gruppenmitglied auf UBlogs);web(mistral);;;;;;;partial;addr:api
2513;Wohnstift Haus Königshof;Haus Lörick e.V;Mettmann;Kreis Mettmann;Am Königshof 1-3, 40822 Mettmann;02104/7729;b.grashof@haus-koenigshof.de;https://www.haus-koenigshof.de;Igor Massold;impressum:haus-koenigshof.de;Frau Birthe Grashof;api:ansprechpartner;;;;;;;complete;tel:api | mail:api | addr:api
8640;Albert-Nisius-Haus;GmbHG Diakonie Stiftung;Minden;Kreis Minden-Lübbecke;Gustav-Adolf-Straße 6, 32423 Minden;057183717310;anh@diakonie-stiftung-salem.de;https://www.diakonie-stiftung-salem.de/index.php/altenpflegeheime/albert-nisius-haus;Pfarrer Thomas Lunkenheimer, Christian Schultz, Carsten Wöhler, Mark Westermann, Sebastian Siek, Sonja Friedhof, Christoph Roye;impressum:https://www.diakonie-stiftung-salem.de/impressum/;Frau Astrid Müller;api:ansprechpartner;https://facebook.com/diakoniestiftungsalem;;https://linkedin.com/company/diakonie-stiftung-salem;;facebook: https://facebook.com/diakoniestiftungsalem | linkedin: https://linkedin.com/company/diakonie-stiftung-salem | xing: https://xing.com/pages/diakoniestiftungsalem;;complete;tel:api | mail:api | addr:api
183;"Alloheim Senioren-Residenz ""Stiftstraße""";Alloheim Senioren-Residenzen SE;Minden;Kreis Minden-Lübbecke;Stiftstraße 16, 32427 Minden;0571/404343-473;bettina.bornemann@alloheim.de;https://www.alloheim.de/pflege-minden-stiftstrasse/kontakt;Dr. Steffen Hehner, Carolin Behrendt, Petra Groth, Dr. Christian Mayer, Christoph Mosler, Thomas Rietz, Philipp Schuh;impressum:https://www.alloheim.de/impressum;Bettina Bornemann;api:ansprechpartner;https://facebook.com/AlloheimSE;;https://de.linkedin.com/company/alloheim-senioren-residenzen-se;;facebook: https://facebook.com/AlloheimSE | linkedin: https://de.linkedin.com/company/alloheim-senioren-residenzen-se | xing: https://xing.com/pages/alloheimsenioren-residenzense;;complete;tel:api | mail:api | addr:api
189;"Alloheim Senioren-Residenz ""Weingarten""";;Minden;Kreis Minden-Lübbecke;Weingarten 6, 32423 Minden;0571/404343-473;bettina.bornemann@alloheim.de;;Dr. Steffen Hehner, Carolin Behrendt, Petra Groth, Dr. Christian Mayer, Christoph Mosler, Thomas Rietz, Philipp Schuh;websearch-impressum:https://alloheim.softgarden.io/de/imprint;Bettina Bornemann;api:ansprechpartner;;;;;;;complete;tel:api | mail:api | addr:api
1548;Alten- und Pflegeheim Haus Morgenglanz;GmbHG Diakonie Stiftung;Minden;Kreis Minden-Lübbecke;Kuhlenstr. 82b, 32427 Minden;0571/88804 3300;morgenglanz-hl@diakonie-minden.de;https://www.diakonie-stiftung-salem.de/index.php/altenpflegeheime/haus-morgenglanz;Pfarrer Thomas Lunkenheimer, Christian Schultz, Carsten Wöhler, Mark Westermann, Sebastian Siek, Sonja Friedhof, Christoph Roye;impressum:https://www.diakonie-stiftung-salem.de/impressum/;Frau Larissa Weis;api:ansprechpartner;https://facebook.com/diakoniestiftungsalem;;https://linkedin.com/company/diakonie-stiftung-salem;;facebook: https://facebook.com/diakoniestiftungsalem | linkedin: https://linkedin.com/company/diakonie-stiftung-salem | xing: https://xing.com/pages/diakoniestiftungsalem;;complete;tel:api | mail:api | addr:api
1546;Haus Emmaus;GmbHG Diakonie Stiftung;Minden;Kreis Minden-Lübbecke;Stettiner Str. 29, 32427 Minden;0571 88804 2500;emmaus@diakonie-minden.de;https://www.diakonie-stiftung-salem.de/index.php/pflegeeinrichtungen/haus-emmaus;Pfarrer Thomas Lunkenheimer, Christian Schultz, Carsten Wöhler, Mark Westermann, Sebastian Siek, Sonja Friedhof, Christoph Roye;impressum:https://www.diakonie-stiftung-salem.de/impressum/;Herr Markus Regel;api:ansprechpartner;https://facebook.com/diakoniestiftungsalem;;https://linkedin.com/company/diakonie-stiftung-salem;;facebook: https://facebook.com/diakoniestiftungsalem | linkedin: https://linkedin.com/company/diakonie-stiftung-salem | xing: https://xing.com/pages/diakoniestiftungsalem;;complete;tel:api | mail:api | addr:api
20449;MediCare Seniorenresidenz Simeonsglacis;MediCare Holding GmbH;Minden;Kreis Minden-Lübbecke;Simeonsplatz 19, 32423 Minden;0571-38850432;justyna.wronka@medicare-pflege.de;https://www.medicare-pflege.de/simeonsglacis/;Götz Leschonsky, Dr. Robert Kordic, Jean-Christophe Zell;impressum:https://medicare-pflege.de/impressum/;Justyna Wronka;api:ansprechpartner;https://facebook.com/medicareresidenzen;;;;facebook: https://facebook.com/medicareresidenzen;;complete;tel:api | mail:api | addr:api
1788;Robert-Nussbaum-Haus;AWO Ostwestfalen-Lippe e.V;Minden;Kreis Minden-Lübbecke;Brüderstr. 16, 32423 Minden;0571 82843-711;julia.tietjen@robert-nussbaum-haus.de;https://www.robert-nussbaum-haus.de;Thomas Euler, Thomas Kronenfeld;impressum:https://www.robert-nussbaum-haus.de/impressum/;Frau Julia Tietjen;api:ansprechpartner;https://facebook.com/awo.owl;;;https://youtube.com/user/AWOOWL/videos;facebook: https://facebook.com/awo.owl | youtube: https://youtube.com/user/AWOOWL/videos;;complete;tel:api | mail:api | addr:api
11142;SENIOREN-DOMICIL WESERLAND GMbH;SENIOREN-DOMICIL GmbH;Minden;Kreis Minden-Lübbecke;Sandtrift 81, 32425 Minden;0571-39830-0;weserland@domicil-gruppe.de;https://domicil-gruppe.de/;Nils Frederic, Daniela Bleeker;impressum:https://domicil-gruppe.de/impressum/;Herr Nils Meyer;api:ansprechpartner;https://facebook.com/domicilgruppe;;;;facebook: https://facebook.com/domicilgruppe;;complete;tel:api | mail:api | addr:api
7403;Senioren-Park carpe diem Minden;;Minden;Kreis Minden-Lübbecke;Brühlstraße 28-30, 32423 Minden;0571/8701-0;minden@senioren-park.de;https://www.senioren-park.de;Jan C. Schreiter, Thomas Goetz, Martin Niggehoff, Ewa Woroch;impressum:https://www.senioren-park.de/Impressum#Datenschutz;Natascha Loosen;api:ansprechpartner;https://facebook.com/SPcarpediem;;;;facebook: https://facebook.com/SPcarpediem;;complete;tel:api | mail:api | addr:api
20753;St. Michaelshaus Alten- und Pflegeheim;;Minden;Kreis Minden-Lübbecke;Domstrasse 1, 32423 Minden;0571-83764270;pdl@st-michaelshaus-minden.de;https://www.st-michaelshaus-minden.de;Nicht ermittelt;none;Frau Susanne Krieger;api:ansprechpartner;https://facebook.com/StMichaelshaus;;;;facebook: https://facebook.com/StMichaelshaus | twitter: https://twitter.com/St_Michaelshaus | xing: https://xing.com/pages/alten-undpflegeheimst-michael;;complete;tel:api | mail:api | addr:api
38428;Marien Residenz;;Minden, Westfalen;Kreis Minden-Lübbecke;Marienwall 24, 32423 Minden, Westfalen;0571 - 388837-0;ina.arnold@emida-residenzen.de;https://www.emida-residenzen.de;Michael Müller;impressum:https://www.emida-residenzen.de/impressum;Ina Arnold;api:ansprechpartner;https://facebook.com/emida.residenzen;;;;facebook: https://facebook.com/emida.residenzen;;complete;tel:api | mail:api | addr:api
2069;"AWO Seniorenzentrum ""Johannes-Rau-Haus""";AWO Kreisverband Wesel e.V;Moers;Kreis Wesel;Essenberger Straße 6 H, 47441 Moers;02841/8802200;charafi.sze@awo-kv-wesel.de;https://www.awo-kv-wesel.de/senioren/johannes-rau-haus/;Ibrahim Yetim, Dirk Lorscheider, Benjamin Walch;impressum:https://www.awo-kv-wesel.de/impressum/;Abdelaziz Charafi;api:ansprechpartner;https://facebook.com/AWOKreisverbandWesel;;https://linkedin.com/company/awo-kreisverband-wesel-e-v;https://youtube.com/@awokreisverbandwesele.v.8005;facebook: https://facebook.com/AWOKreisverbandWesel | linkedin: https://linkedin.com/company/awo-kreisverband-wesel-e-v | youtube: https://youtube.com/@awokreisverbandwesele.v.8005;;complete;tel:api | mail:api | addr:api
8754;"AWO Seniorenzentrum ""Willy-Brandt-Haus""";AWO Kreisverband Wesel e.V;Moers;Kreis Wesel;Elisabeth-Selbert-Straße 30, 47445 Moers;02841/481-100;k.broumas@awo-kv-wesel.de;https://www.awo-kv-wesel.de/senioren/willy-brandt-haus/;Ibrahim Yetim, Dirk Lorscheider, Benjamin Walch;impressum:https://www.awo-kv-wesel.de/impressum/;Katinka Broumas;api:ansprechpartner;https://facebook.com/AWOKreisverbandWesel;;https://linkedin.com/company/awo-kreisverband-wesel-e-v;https://youtube.com/@awokreisverbandwesele.v.8005;facebook: https://facebook.com/AWOKreisverbandWesel | linkedin: https://linkedin.com/company/awo-kreisverband-wesel-e-v | youtube: https://youtube.com/@awokreisverbandwesele.v.8005;;complete;tel:api | mail:api | addr:api
2587;AWO Seniorenzentrum Paul-Saatkamp-Haus;AWO Bezirksverband Niederrhein e.V;Moers;Kreis Wesel;Waldstr. 148, 47447 Moers;0800/3333999;zentrale.angebotsvermittlung@awo-niederrhein.de;https://awo-seniorendienste-nr.de/;Britta Altenkamp, Elisabeth Müller-Witt, Uwe Hesse, Klaus Wehling, Kerstin Hartmann;impressum:https://www.awo-nr.de/dienste-einrichtungen/senioren-pflege-betreuung/impressum?type=rss%2525252f%2525252f%27A%3D0;Zentrale Angebotsvermittlung;api:ansprechpartner;https://facebook.com/AWOSeniorendiensteNiederrhein;;https://linkedin.com/company/awo-seniorendienste-niederrhein;;facebook: https://facebook.com/AWOSeniorendiensteNiederrhein | linkedin: https://linkedin.com/company/awo-seniorendienste-niederrhein | xing: https://xing.com/pages/awo-seniorendienste-niederrhein-ggmbh;;complete;tel:api | mail:api | addr:api
20839;Belia Seniorenresidenz Kapellen;Belia Seniorenresidenzen GmbH;Moers;Kreis Wesel;Bahnhofstraße 60b, 47447 Moers;02841 8850-0;kapellen@belia.de;https://belia.de/moers-kapellen/die-seniorenresidenz;Solitäre Kurzzeitpflege, Genießen Reinigung, Haustechnik Qualitätsmanag;impressum:https://belia.de/impressum;Melanie Wenger;api:ansprechpartner;https://facebook.com/belia.senioren;;https://linkedin.com/company/belia-seniorenresidenzen-gmbh;https://youtube.com/channel/UCFqj6kKI5G6MhI6aoNwTy6w;facebook: https://facebook.com/belia.senioren | linkedin: https://linkedin.com/company/belia-seniorenresidenzen-gmbh | youtube: https://youtube.com/channel/UCFqj6kKI5G6MhI6aoNwTy6w;;complete;tel:api | mail:api | addr:api
766;GFO Zentrum Moers  - Kurzzeitpflege Mariengarten;GFO Zentrum für ambulante Versorgung und Rehabilitation GmbH;Moers;Kreis Wesel;Josefstraße 30, 47441 Moers;02841/10712221;mariengarten@st-josef-moers.de;https://www.st-josef-moers.de;Markus Feldmann, Dr. Barbara Florange, Jan-Philipp Kasch;impressum:https://kliniken-niederrhein.gfo-online.de/impressum;Frau Sonja Kuhnert;api:ansprechpartner;https://facebook.com/gfoklinikenniederrhein;;https://de.linkedin.com/company/gfo-verbund;;facebook: https://facebook.com/gfoklinikenniederrhein | linkedin: https://de.linkedin.com/company/gfo-verbund;;complete;tel:api | mail:api | addr:api
